"","time","obs","pred","pred_var"
"3400",227.34,0,0.00179584442410632,0.000256134305161303
"3401",227.352,0,0.00179584442410632,0.000256134305161303
"3402",227.364,0,0.00179584442410632,0.000256134305161303
"3403",227.376,0,0.00179584442410632,0.000256134305161303
"3404",227.389,0,0.00179584442410632,0.000256134305161303
"3405",227.4,0,0.00179584442410632,0.000256134305161303
"3406",227.413,0,0.00179584442410632,0.000256134305161303
"3407",227.425,0,0.00179584442410632,0.000256134305161303
"3408",227.437,0,0.000967775586497509,0.000139479535329809
"3409",227.449,0,0.000493392956735711,7.10463802762315e-05
"3410",227.461,0,3.1059651331942e-05,4.04267815736593e-06
"3411",227.473,0,3.1059651331942e-05,4.04267815736593e-06
"3412",227.486,0,3.1059651331942e-05,4.04267815736593e-06
"3413",227.497,0,3.1059651331942e-05,4.04267815736593e-06
"3414",227.509,0,3.1059651331942e-05,4.04267815736593e-06
"3415",227.521,0,3.1059651331942e-05,4.04267815736593e-06
"3416",227.533,0,3.1059651331942e-05,4.04267815736593e-06
"3417",227.545,0,3.1059651331942e-05,4.04267815736593e-06
"3418",227.557,0,3.1059651331942e-05,4.04267815736593e-06
"3419",227.57,0,3.1059651331942e-05,4.04267815736593e-06
"3420",227.581,0,3.1059651331942e-05,4.04267815736593e-06
"3421",227.593,0,3.1059651331942e-05,4.04267815736593e-06
"3422",227.606,0,3.1059651331942e-05,4.04267815736593e-06
"3423",227.617,0,3.1059651331942e-05,4.04267815736593e-06
"3424",227.63,0,3.1059651331942e-05,4.04267815736593e-06
"3425",227.642,0,3.1059651331942e-05,4.04267815736593e-06
"3426",227.655,0,3.1059651331942e-05,4.04267815736593e-06
"3427",227.666,0,3.1059651331942e-05,4.04267815736593e-06
"3428",227.678,0,3.1059651331942e-05,4.04267815736593e-06
"3429",227.69,0,3.1059651331942e-05,4.04267815736593e-06
"3430",227.702,0,3.1059651331942e-05,4.04267815736593e-06
"3431",227.714,0,3.1059651331942e-05,4.04267815736593e-06
"3432",227.726,0,3.1059651331942e-05,4.04267815736593e-06
"3433",227.738,0,3.1059651331942e-05,4.04267815736593e-06
"3434",227.75,0,3.1059651331942e-05,4.04267815736593e-06
"3435",227.762,0,3.1059651331942e-05,4.04267815736593e-06
"3436",227.774,0,3.1059651331942e-05,4.04267815736593e-06
"3437",227.786,0,3.1059651331942e-05,4.04267815736593e-06
"3438",227.799,0,3.1059651331942e-05,4.04267815736593e-06
"3439",227.81,0,3.1059651331942e-05,4.04267815736593e-06
"3440",227.823,0,3.1059651331942e-05,4.04267815736593e-06
"3441",227.834,0,3.1059651331942e-05,4.04267815736593e-06
"3442",227.846,0,3.1059651331942e-05,4.04267815736593e-06
"3443",227.859,0,3.1059651331942e-05,4.04267815736593e-06
"3444",227.871,0,3.1059651331942e-05,4.04267815736593e-06
"3445",227.883,0,3.1059651331942e-05,4.04267815736593e-06
"3446",227.895,0,3.1059651331942e-05,4.04267815736593e-06
"3447",227.907,0,3.1059651331942e-05,4.04267815736593e-06
"3448",227.919,0,3.1059651331942e-05,4.04267815736593e-06
"3449",227.931,0,3.1059651331942e-05,4.04267815736593e-06
"3450",227.943,0,3.1059651331942e-05,4.04267815736593e-06
"3451",227.955,0,3.1059651331942e-05,4.04267815736593e-06
"3452",227.967,0,3.1059651331942e-05,4.04267815736593e-06
"3453",227.979,0,3.1059651331942e-05,4.04267815736593e-06
"3454",227.991,0,3.1059651331942e-05,4.04267815736593e-06
"3455",228.003,0,3.1059651331942e-05,4.04267815736593e-06
"3456",228.015,0,3.1059651331942e-05,4.04267815736593e-06
"3457",228.027,0,3.1059651331942e-05,4.04267815736593e-06
"3458",228.039,0,3.1059651331942e-05,4.04267815736593e-06
"3459",228.052,0,3.1059651331942e-05,4.04267815736593e-06
"3460",228.065,0,3.1059651331942e-05,4.04267815736593e-06
"3461",228.076,0,3.1059651331942e-05,4.04267815736593e-06
"3462",228.088,0,3.1059651331942e-05,4.04267815736593e-06
"3463",228.1,0,3.1059651331942e-05,4.04267815736593e-06
"3464",228.112,0,3.1059651331942e-05,4.04267815736593e-06
"3465",228.124,0,3.1059651331942e-05,4.04267815736593e-06
"3466",228.136,0,3.1059651331942e-05,4.04267815736593e-06
"3467",228.149,0,3.1059651331942e-05,4.04267815736593e-06
"3468",228.16,0,3.1059651331942e-05,4.04267815736593e-06
"3469",228.172,0,3.1059651331942e-05,4.04267815736593e-06
"3470",228.184,0,3.1059651331942e-05,4.04267815736593e-06
"3471",228.196,0,3.1059651331942e-05,4.04267815736593e-06
"3472",228.208,0,3.1059651331942e-05,4.04267815736593e-06
"3473",228.22,0,3.1059651331942e-05,4.04267815736593e-06
"3474",228.232,0,3.1059651331942e-05,4.04267815736593e-06
"3475",228.244,0,3.1059651331942e-05,4.04267815736593e-06
"3476",228.257,0,3.1059651331942e-05,4.04267815736593e-06
"3477",228.269,0,3.1059651331942e-05,4.04267815736593e-06
"3478",228.281,0,3.1059651331942e-05,4.04267815736593e-06
"3479",228.293,0,3.1059651331942e-05,4.04267815736593e-06
"3480",228.305,0,3.1059651331942e-05,4.04267815736593e-06
"3481",228.317,0,3.1059651331942e-05,4.04267815736593e-06
"3482",228.329,0,3.1059651331942e-05,4.04267815736593e-06
"3483",228.341,0,3.1059651331942e-05,4.04267815736593e-06
"3484",228.353,0,3.1059651331942e-05,4.04267815736593e-06
"3485",228.365,0,3.1059651331942e-05,4.04267815736593e-06
"3486",228.377,0,3.1059651331942e-05,4.04267815736593e-06
"3487",228.389,0,3.1059651331942e-05,4.04267815736593e-06
"3488",228.401,0,3.1059651331942e-05,4.04267815736593e-06
"3489",228.413,0,3.1059651331942e-05,4.04267815736593e-06
"3490",228.425,0,3.1059651331942e-05,4.04267815736593e-06
"3491",228.437,0,3.1059651331942e-05,4.04267815736593e-06
"3492",228.449,0,3.1059651331942e-05,4.04267815736593e-06
"3493",228.461,0,3.1059651331942e-05,4.04267815736593e-06
"3494",228.474,0,3.1059651331942e-05,4.04267815736593e-06
"3495",228.486,0,3.1059651331942e-05,4.04267815736593e-06
"3496",228.498,0,3.1059651331942e-05,4.04267815736593e-06
"3497",228.51,0,3.1059651331942e-05,4.04267815736593e-06
"3498",228.522,0,3.1059651331942e-05,4.04267815736593e-06
"3499",228.534,0,3.1059651331942e-05,4.04267815736593e-06
"3500",228.546,0,3.1059651331942e-05,4.04267815736593e-06
"3501",228.558,0,3.1059651331942e-05,4.04267815736593e-06
"3502",228.57,0,3.1059651331942e-05,4.04267815736593e-06
"3503",228.582,0,3.1059651331942e-05,4.04267815736593e-06
"3504",228.594,0,3.1059651331942e-05,4.04267815736593e-06
"3505",228.607,0,3.1059651331942e-05,4.04267815736593e-06
"3506",228.618,0,3.1059651331942e-05,4.04267815736593e-06
"3507",228.63,0,3.1059651331942e-05,4.04267815736593e-06
"3508",228.643,0,3.1059651331942e-05,4.04267815736593e-06
"3509",228.654,0,3.1059651331942e-05,4.04267815736593e-06
"3510",228.666,0,3.1059651331942e-05,4.04267815736593e-06
"3511",228.678,0,3.1059651331942e-05,4.04267815736593e-06
"3512",228.69,0,3.1059651331942e-05,4.04267815736593e-06
"3513",228.703,0,3.1059651331942e-05,4.04267815736593e-06
"3514",228.715,0,3.1059651331942e-05,4.04267815736593e-06
"3515",228.727,0,3.1059651331942e-05,4.04267815736593e-06
"3516",228.739,0,3.1059651331942e-05,4.04267815736593e-06
"3517",228.751,0,3.1059651331942e-05,4.04267815736593e-06
"3518",228.763,0,3.1059651331942e-05,4.04267815736593e-06
"3519",228.776,0,3.1059651331942e-05,4.04267815736593e-06
"3520",228.787,0,3.1059651331942e-05,4.04267815736593e-06
"3521",228.799,0,3.1059651331942e-05,4.04267815736593e-06
"3522",228.812,0,3.1059651331942e-05,4.04267815736593e-06
"3523",228.824,0,3.1059651331942e-05,4.04267815736593e-06
"3524",228.835,0,3.1059651331942e-05,4.04267815736593e-06
"3525",228.847,0,3.1059651331942e-05,4.04267815736593e-06
"3526",228.859,0,3.1059651331942e-05,4.04267815736593e-06
"3527",228.871,0,3.1059651331942e-05,4.04267815736593e-06
"3528",228.883,0,3.1059651331942e-05,4.04267815736593e-06
"3529",228.895,0,3.1059651331942e-05,4.04267815736593e-06
"3530",228.907,0,3.1059651331942e-05,4.04267815736593e-06
"3531",228.919,0,3.1059651331942e-05,4.04267815736593e-06
"3532",228.932,0,3.1059651331942e-05,4.04267815736593e-06
"3533",228.943,0,3.1059651331942e-05,4.04267815736593e-06
"3534",228.956,0,3.1059651331942e-05,4.04267815736593e-06
"3535",228.968,0,3.1059651331942e-05,4.04267815736593e-06
"3536",228.98,0,3.1059651331942e-05,4.04267815736593e-06
"3537",229.055,0,3.1059651331942e-05,4.04267815736593e-06
"3538",229.057,0,3.1059651331942e-05,4.04267815736593e-06
"3539",229.063,0,3.1059651331942e-05,4.04267815736593e-06
"3540",229.065,0,3.1059651331942e-05,4.04267815736593e-06
"3541",229.068,0,3.1059651331942e-05,4.04267815736593e-06
"3542",229.072,0,3.1059651331942e-05,4.04267815736593e-06
"3543",229.076,0,3.1059651331942e-05,4.04267815736593e-06
"3544",229.079,0,3.1059651331942e-05,4.04267815736593e-06
"3545",229.088,0,3.1059651331942e-05,4.04267815736593e-06
"3546",229.1,0,3.1059651331942e-05,4.04267815736593e-06
"3547",229.113,0,3.1059651331942e-05,4.04267815736593e-06
"3548",229.124,0,3.1059651331942e-05,4.04267815736593e-06
"3549",229.137,0,3.1059651331942e-05,4.04267815736593e-06
"3550",229.149,0,3.1059651331942e-05,4.04267815736593e-06
"3551",229.161,0,3.1059651331942e-05,4.04267815736593e-06
"3552",229.173,0,3.1059651331942e-05,4.04267815736593e-06
"3553",229.185,0,3.1059651331942e-05,4.04267815736593e-06
"3554",229.197,0,3.1059651331942e-05,4.04267815736593e-06
"3555",229.21,0,3.1059651331942e-05,4.04267815736593e-06
"3556",229.221,0,3.1059651331942e-05,4.04267815736593e-06
"3557",229.233,0,3.1059651331942e-05,4.04267815736593e-06
"3558",229.245,0,3.1059651331942e-05,4.04267815736593e-06
"3559",229.257,0,3.1059651331942e-05,4.04267815736593e-06
"3560",229.269,0,3.1059651331942e-05,4.04267815736593e-06
"3561",229.281,0,3.1059651331942e-05,4.04267815736593e-06
"3562",229.294,0,3.1059651331942e-05,4.04267815736593e-06
"3563",229.306,0,3.1059651331942e-05,4.04267815736593e-06
"3564",229.317,0,3.1059651331942e-05,4.04267815736593e-06
"3565",229.329,0,3.1059651331942e-05,4.04267815736593e-06
"3566",229.342,0,3.1059651331942e-05,4.04267815736593e-06
"3567",229.353,0,3.1059651331942e-05,4.04267815736593e-06
"3568",229.365,0,3.1059651331942e-05,4.04267815736593e-06
"3569",229.377,0,3.1059651331942e-05,4.04267815736593e-06
"3570",229.39,0,3.1059651331942e-05,4.04267815736593e-06
"3571",229.402,0,3.1059651331942e-05,4.04267815736593e-06
"3572",229.414,0,3.1059651331942e-05,4.04267815736593e-06
"3573",229.426,0,3.1059651331942e-05,4.04267815736593e-06
"3574",229.438,0,3.1059651331942e-05,4.04267815736593e-06
"3575",229.45,0,3.1059651331942e-05,4.04267815736593e-06
"3576",229.462,0,3.1059651331942e-05,4.04267815736593e-06
"3577",229.474,0,3.1059651331942e-05,4.04267815736593e-06
"3578",229.486,0,3.1059651331942e-05,4.04267815736593e-06
"3579",229.498,0,3.1059651331942e-05,4.04267815736593e-06
"3580",229.51,0,3.1059651331942e-05,4.04267815736593e-06
"3581",229.522,0,3.1059651331942e-05,4.04267815736593e-06
"3582",229.534,0,3.1059651331942e-05,4.04267815736593e-06
"3583",229.547,0,3.1059651331942e-05,4.04267815736593e-06
"3584",229.559,0,3.1059651331942e-05,4.04267815736593e-06
"3585",229.57,0,3.1059651331942e-05,4.04267815736593e-06
"3586",229.582,0,3.1059651331942e-05,4.04267815736593e-06
"3587",229.594,0,3.1059651331942e-05,4.04267815736593e-06
"3588",229.607,0,3.1059651331942e-05,4.04267815736593e-06
"3589",229.619,0,3.1059651331942e-05,4.04267815736593e-06
"3590",229.631,0,3.1059651331942e-05,4.04267815736593e-06
"3591",229.643,0,3.1059651331942e-05,4.04267815736593e-06
"3592",229.655,0,3.1059651331942e-05,4.04267815736593e-06
"3593",229.667,0,3.1059651331942e-05,4.04267815736593e-06
"3594",229.679,0,3.1059651331942e-05,4.04267815736593e-06
"3595",229.691,0,3.1059651331942e-05,4.04267815736593e-06
"3596",229.703,0,3.1059651331942e-05,4.04267815736593e-06
"3597",229.715,0,3.1059651331942e-05,4.04267815736593e-06
"3598",229.727,0,3.1059651331942e-05,4.04267815736593e-06
"3599",229.739,0,3.1059651331942e-05,4.04267815736593e-06
"3600",229.754,0,3.1059651331942e-05,4.04267815736593e-06
"3601",229.763,0,3.1059651331942e-05,4.04267815736593e-06
"3602",229.775,0,3.1059651331942e-05,4.04267815736593e-06
"3603",229.787,0,3.1059651331942e-05,4.04267815736593e-06
"3604",229.799,0,3.1059651331942e-05,4.04267815736593e-06
"3605",229.812,0,3.1059651331942e-05,4.04267815736593e-06
"3606",229.824,0,3.1059651331942e-05,4.04267815736593e-06
"3607",229.836,0,3.1059651331942e-05,4.04267815736593e-06
"3608",229.848,0,3.1059651331942e-05,4.04267815736593e-06
"3609",229.859,0,3.1059651331942e-05,4.04267815736593e-06
"3610",229.872,0,3.1059651331942e-05,4.04267815736593e-06
"3611",229.884,0,3.1059651331942e-05,4.04267815736593e-06
"3612",229.896,0,3.1059651331942e-05,4.04267815736593e-06
"3613",229.908,0,3.1059651331942e-05,4.04267815736593e-06
"3614",229.92,0,3.1059651331942e-05,4.04267815736593e-06
"3615",229.932,0,3.1059651331942e-05,4.04267815736593e-06
"3616",229.944,0,3.1059651331942e-05,4.04267815736593e-06
"3617",229.956,0,3.1059651331942e-05,4.04267815736593e-06
"3618",229.969,0,3.1059651331942e-05,4.04267815736593e-06
"3619",229.98,0,3.1059651331942e-05,4.04267815736593e-06
"3620",229.992,0,3.1059651331942e-05,4.04267815736593e-06
"3621",230.004,0,3.1059651331942e-05,4.04267815736593e-06
"3622",230.016,0,3.1059651331942e-05,4.04267815736593e-06
"3623",230.029,0,3.1059651331942e-05,4.04267815736593e-06
"3624",230.041,0,3.1059651331942e-05,4.04267815736593e-06
"3625",230.053,0,3.1059651331942e-05,4.04267815736593e-06
"3626",230.065,0,3.1059651331942e-05,4.04267815736593e-06
"3627",230.076,0,3.1059651331942e-05,4.04267815736593e-06
"3628",230.089,0,3.1059651331942e-05,4.04267815736593e-06
"3629",230.101,0,3.1059651331942e-05,4.04267815736593e-06
"3630",230.114,0,3.1059651331942e-05,4.04267815736593e-06
"3631",230.126,0,3.1059651331942e-05,4.04267815736593e-06
"3632",230.137,0,3.1059651331942e-05,4.04267815736593e-06
"3633",230.15,0,3.1059651331942e-05,4.04267815736593e-06
"3634",230.161,0,3.1059651331942e-05,4.04267815736593e-06
"3635",230.173,0,3.1059651331942e-05,4.04267815736593e-06
"3636",230.185,0,3.1059651331942e-05,4.04267815736593e-06
"3637",230.197,0,3.1059651331942e-05,4.04267815736593e-06
"3638",230.217,0,3.1059651331942e-05,4.04267815736593e-06
"3639",230.226,0,3.1059651331942e-05,4.04267815736593e-06
"3640",230.241,0,3.1059651331942e-05,4.04267815736593e-06
"3641",230.246,0,3.1059651331942e-05,4.04267815736593e-06
"3642",230.258,0,3.1059651331942e-05,4.04267815736593e-06
"3643",230.27,0,3.1059651331942e-05,4.04267815736593e-06
"3644",230.282,0,3.1059651331942e-05,4.04267815736593e-06
"3645",230.294,0,3.1059651331942e-05,4.04267815736593e-06
"3646",230.309,0,3.1059651331942e-05,4.04267815736593e-06
"3647",230.318,0,3.1059651331942e-05,4.04267815736593e-06
"3648",230.331,0,3.1059651331942e-05,4.04267815736593e-06
"3649",230.342,0,3.1059651331942e-05,4.04267815736593e-06
"3650",230.354,0,3.1059651331942e-05,4.04267815736593e-06
"3651",230.367,0,3.1059651331942e-05,4.04267815736593e-06
"3652",230.379,0,3.1059651331942e-05,4.04267815736593e-06
"3653",230.391,0,3.1059651331942e-05,4.04267815736593e-06
"3654",230.403,0,3.1059651331942e-05,4.04267815736593e-06
"3655",230.415,0,3.1059651331942e-05,4.04267815736593e-06
"3656",230.427,0,3.1059651331942e-05,4.04267815736593e-06
"3657",230.439,0,3.1059651331942e-05,4.04267815736593e-06
"3658",230.451,0,3.1059651331942e-05,4.04267815736593e-06
"3659",230.463,0,3.1059651331942e-05,4.04267815736593e-06
"3660",230.475,0,3.1059651331942e-05,4.04267815736593e-06
"3661",230.487,0,3.1059651331942e-05,4.04267815736593e-06
"3662",230.499,0,3.1059651331942e-05,4.04267815736593e-06
"3663",230.511,0,3.1059651331942e-05,4.04267815736593e-06
"3664",230.523,0,3.1059651331942e-05,4.04267815736593e-06
"3665",230.535,0,3.1059651331942e-05,4.04267815736593e-06
"3666",230.547,0,3.1059651331942e-05,4.04267815736593e-06
"3667",230.56,0,3.1059651331942e-05,4.04267815736593e-06
"3668",230.571,0,3.1059651331942e-05,4.04267815736593e-06
"3669",230.583,0,3.1059651331942e-05,4.04267815736593e-06
"3670",230.596,0,3.1059651331942e-05,4.04267815736593e-06
"3671",230.608,0,3.1059651331942e-05,4.04267815736593e-06
"3672",230.621,0,3.1059651331942e-05,4.04267815736593e-06
"3673",230.632,0,3.1059651331942e-05,4.04267815736593e-06
"3674",230.644,0,3.1059651331942e-05,4.04267815736593e-06
"3675",230.656,0,3.1059651331942e-05,4.04267815736593e-06
"3676",230.668,0,3.1059651331942e-05,4.04267815736593e-06
"3677",230.68,0,3.1059651331942e-05,4.04267815736593e-06
"3678",230.692,0,3.1059651331942e-05,4.04267815736593e-06
"3679",230.704,0,3.1059651331942e-05,4.04267815736593e-06
"3680",230.716,0,3.1059651331942e-05,4.04267815736593e-06
"3681",230.728,0,3.1059651331942e-05,4.04267815736593e-06
"3682",230.74,0,3.1059651331942e-05,4.04267815736593e-06
"3683",230.752,0,3.1059651331942e-05,4.04267815736593e-06
"3684",230.764,0,3.1059651331942e-05,4.04267815736593e-06
"3685",230.776,0,3.1059651331942e-05,4.04267815736593e-06
"3686",230.788,0,3.1059651331942e-05,4.04267815736593e-06
"3687",230.8,0,3.1059651331942e-05,4.04267815736593e-06
"3688",230.813,0,3.1059651331942e-05,4.04267815736593e-06
"3689",230.825,0,3.1059651331942e-05,4.04267815736593e-06
"3690",230.837,0,3.1059651331942e-05,4.04267815736593e-06
"3691",230.849,0,3.1059651331942e-05,4.04267815736593e-06
"3692",230.865,0,3.1059651331942e-05,4.04267815736593e-06
"3693",230.873,0,3.1059651331942e-05,4.04267815736593e-06
"3694",230.885,0,3.1059651331942e-05,4.04267815736593e-06
"3695",230.897,0,3.1059651331942e-05,4.04267815736593e-06
"3696",230.909,0,3.1059651331942e-05,4.04267815736593e-06
"3697",230.921,0,3.1059651331942e-05,4.04267815736593e-06
"3698",230.933,0,3.1059651331942e-05,4.04267815736593e-06
"3699",230.946,0,3.1059651331942e-05,4.04267815736593e-06
"3700",230.957,0,3.1059651331942e-05,4.04267815736593e-06
"3701",230.969,0,3.1059651331942e-05,4.04267815736593e-06
"3702",230.981,0,3.1059651331942e-05,4.04267815736593e-06
"3703",230.993,0,3.1059651331942e-05,4.04267815736593e-06
"3704",231.005,0,3.1059651331942e-05,4.04267815736593e-06
"3705",231.017,0,3.1059651331942e-05,4.04267815736593e-06
"3706",231.029,0,3.1059651331942e-05,4.04267815736593e-06
"3707",231.042,0,3.1059651331942e-05,4.04267815736593e-06
"3708",231.054,0,3.1059651331942e-05,4.04267815736593e-06
"3709",231.066,0,3.1059651331942e-05,4.04267815736593e-06
"3710",231.078,0,3.1059651331942e-05,4.04267815736593e-06
"3711",231.09,0,3.1059651331942e-05,4.04267815736593e-06
"3712",231.102,0,3.1059651331942e-05,4.04267815736593e-06
"3713",231.114,0,3.1059651331942e-05,4.04267815736593e-06
"3714",231.126,0,3.1059651331942e-05,4.04267815736593e-06
"3715",231.138,0,3.1059651331942e-05,4.04267815736593e-06
"3716",231.15,0,3.1059651331942e-05,4.04267815736593e-06
"3717",231.162,0,3.1059651331942e-05,4.04267815736593e-06
"3718",231.174,0,3.1059651331942e-05,4.04267815736593e-06
"3719",231.186,0,3.1059651331942e-05,4.04267815736593e-06
"3720",231.198,0,3.1059651331942e-05,4.04267815736593e-06
"3721",231.21,0,3.1059651331942e-05,4.04267815736593e-06
"3722",231.223,0,3.1059651331942e-05,4.04267815736593e-06
"3723",231.234,0,3.1059651331942e-05,4.04267815736593e-06
"3724",231.246,0,3.1059651331942e-05,4.04267815736593e-06
"3725",231.259,0,3.1059651331942e-05,4.04267815736593e-06
"3726",231.271,0,3.1059651331942e-05,4.04267815736593e-06
"3727",231.283,0,3.1059651331942e-05,4.04267815736593e-06
"3728",231.295,0,3.1059651331942e-05,4.04267815736593e-06
"3729",231.307,0,3.1059651331942e-05,4.04267815736593e-06
"3730",231.319,0,3.1059651331942e-05,4.04267815736593e-06
"3731",231.331,0,3.1059651331942e-05,4.04267815736593e-06
"3732",231.344,0,3.1059651331942e-05,4.04267815736593e-06
"3733",231.355,0,3.1059651331942e-05,4.04267815736593e-06
"3734",231.368,0,3.1059651331942e-05,4.04267815736593e-06
"3735",231.379,0,3.1059651331942e-05,4.04267815736593e-06
"3736",231.391,0,3.1059651331942e-05,4.04267815736593e-06
"3737",231.404,0,3.1059651331942e-05,4.04267815736593e-06
"3738",231.421,0,3.1059651331942e-05,4.04267815736593e-06
"3739",231.427,0,3.1059651331942e-05,4.04267815736593e-06
"3740",231.439,0,3.1059651331942e-05,4.04267815736593e-06
"3741",231.451,0,3.1059651331942e-05,4.04267815736593e-06
"3742",231.464,0,3.1059651331942e-05,4.04267815736593e-06
"3743",231.476,0,3.1059651331942e-05,4.04267815736593e-06
"3744",231.488,0,3.1059651331942e-05,4.04267815736593e-06
"3745",231.5,0,3.1059651331942e-05,4.04267815736593e-06
"3746",231.512,0,3.1059651331942e-05,4.04267815736593e-06
"3747",231.524,0,3.1059651331942e-05,4.04267815736593e-06
"3748",231.536,0,3.1059651331942e-05,4.04267815736593e-06
"3749",231.548,0,3.1059651331942e-05,4.04267815736593e-06
"3750",231.56,0,3.1059651331942e-05,4.04267815736593e-06
"3751",231.572,0,3.1059651331942e-05,4.04267815736593e-06
"3752",231.584,0,3.1059651331942e-05,4.04267815736593e-06
"3753",231.596,0,3.1059651331942e-05,4.04267815736593e-06
"3754",231.61,0,3.1059651331942e-05,4.04267815736593e-06
"3755",231.62,0,3.1059651331942e-05,4.04267815736593e-06
"3756",231.632,0,3.1059651331942e-05,4.04267815736593e-06
"3757",231.644,0,3.1059651331942e-05,4.04267815736593e-06
"3758",231.656,0,3.1059651331942e-05,4.04267815736593e-06
"3759",231.668,0,3.1059651331942e-05,4.04267815736593e-06
"3760",231.68,0,3.1059651331942e-05,4.04267815736593e-06
"3761",231.692,0,3.1059651331942e-05,4.04267815736593e-06
"3762",231.704,0,3.1059651331942e-05,4.04267815736593e-06
"3763",231.717,0,3.1059651331942e-05,4.04267815736593e-06
"3764",231.729,0,3.1059651331942e-05,4.04267815736593e-06
"3765",231.74,0,3.1059651331942e-05,4.04267815736593e-06
"3766",231.753,0,3.1059651331942e-05,4.04267815736593e-06
"3767",231.765,0,3.1059651331942e-05,4.04267815736593e-06
"3768",231.777,0,3.1059651331942e-05,4.04267815736593e-06
"3769",231.789,0,3.1059651331942e-05,4.04267815736593e-06
"3770",231.802,0,3.1059651331942e-05,4.04267815736593e-06
"3771",231.814,0,3.1059651331942e-05,4.04267815736593e-06
"3772",231.825,0,3.1059651331942e-05,4.04267815736593e-06
"3773",231.838,0,3.1059651331942e-05,4.04267815736593e-06
"3774",231.849,0,3.1059651331942e-05,4.04267815736593e-06
"3775",231.862,0,3.1059651331942e-05,4.04267815736593e-06
"3776",231.873,0,3.1059651331942e-05,4.04267815736593e-06
"3777",231.885,0,3.1059651331942e-05,4.04267815736593e-06
"3778",231.898,0,3.1059651331942e-05,4.04267815736593e-06
"3779",231.909,0,3.1059651331942e-05,4.04267815736593e-06
"3780",231.922,0,3.1059651331942e-05,4.04267815736593e-06
"3781",231.933,0,3.1059651331942e-05,4.04267815736593e-06
"3782",231.946,0,3.1059651331942e-05,4.04267815736593e-06
"3783",231.958,0,3.1059651331942e-05,4.04267815736593e-06
"3784",231.97,0,3.1059651331942e-05,4.04267815736593e-06
"3785",231.982,0,3.1059651331942e-05,4.04267815736593e-06
"3786",231.994,0,3.1059651331942e-05,4.04267815736593e-06
"3787",232.006,0,3.1059651331942e-05,4.04267815736593e-06
"3788",232.018,0,3.1059651331942e-05,4.04267815736593e-06
"3789",232.03,0,3.1059651331942e-05,4.04267815736593e-06
"3790",232.043,0,3.1059651331942e-05,4.04267815736593e-06
"3791",232.054,0,3.1059651331942e-05,4.04267815736593e-06
"3792",232.066,0,3.1059651331942e-05,4.04267815736593e-06
"3793",232.078,0,3.1059651331942e-05,4.04267815736593e-06
"3794",232.091,0,3.1059651331942e-05,4.04267815736593e-06
"3795",232.103,0,3.1059651331942e-05,4.04267815736593e-06
"3796",232.115,0,3.1059651331942e-05,4.04267815736593e-06
"3797",232.127,0,3.1059651331942e-05,4.04267815736593e-06
"3798",232.139,0,3.1059651331942e-05,4.04267815736593e-06
"3799",232.151,0,3.1059651331942e-05,4.04267815736593e-06
"3800",232.163,0,3.1059651331942e-05,4.04267815736593e-06
"3801",232.175,0,3.1059651331942e-05,4.04267815736593e-06
"3802",232.187,0,3.1059651331942e-05,4.04267815736593e-06
"3803",232.199,0,3.1059651331942e-05,4.04267815736593e-06
"3804",232.211,0,3.1059651331942e-05,4.04267815736593e-06
"3805",232.223,0,3.1059651331942e-05,4.04267815736593e-06
"3806",232.235,0,3.1059651331942e-05,4.04267815736593e-06
"3807",232.247,0,3.1059651331942e-05,4.04267815736593e-06
"3808",232.259,0,3.1059651331942e-05,4.04267815736593e-06
"3809",232.271,0,3.1059651331942e-05,4.04267815736593e-06
"3810",232.284,0,3.1059651331942e-05,4.04267815736593e-06
"3811",232.295,0,3.1059651331942e-05,4.04267815736593e-06
"3812",232.308,0,3.1059651331942e-05,4.04267815736593e-06
"3813",232.319,0,3.1059651331942e-05,4.04267815736593e-06
"3814",232.332,0,3.1059651331942e-05,4.04267815736593e-06
"3815",232.344,0,3.1059651331942e-05,4.04267815736593e-06
"3816",232.356,0,3.1059651331942e-05,4.04267815736593e-06
"3817",232.368,0,3.1059651331942e-05,4.04267815736593e-06
"3818",232.381,0,3.1059651331942e-05,4.04267815736593e-06
"3819",232.392,0,3.1059651331942e-05,4.04267815736593e-06
"3820",232.404,0,3.1059651331942e-05,4.04267815736593e-06
"3821",232.416,0,3.1059651331942e-05,4.04267815736593e-06
"3822",232.428,0,3.1059651331942e-05,4.04267815736593e-06
"3823",232.44,0,3.1059651331942e-05,4.04267815736593e-06
"3824",232.452,0,3.1059651331942e-05,4.04267815736593e-06
"3825",232.464,0,3.1059651331942e-05,4.04267815736593e-06
"3826",232.477,0,3.1059651331942e-05,4.04267815736593e-06
"3827",232.489,0,3.1059651331942e-05,4.04267815736593e-06
"3828",232.5,0,3.1059651331942e-05,4.04267815736593e-06
"3829",232.513,0,3.1059651331942e-05,4.04267815736593e-06
"3830",232.525,0,3.1059651331942e-05,4.04267815736593e-06
"3831",232.537,0,3.1059651331942e-05,4.04267815736593e-06
"3832",232.549,0,3.1059651331942e-05,4.04267815736593e-06
"3833",232.561,0,3.1059651331942e-05,4.04267815736593e-06
"3834",232.573,0,3.1059651331942e-05,4.04267815736593e-06
"3835",232.585,0,3.1059651331942e-05,4.04267815736593e-06
"3836",232.597,0,3.1059651331942e-05,4.04267815736593e-06
"3837",232.609,0,3.1059651331942e-05,4.04267815736593e-06
